model,method,benchmark,qid,question_type,strict_label,public_label,correct_votes,wrong_votes,complete_repetitions,answer_source
qwen3_4b,zep_local,locomo,conv-30_qa056,single-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa057,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa058,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa059,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa060,single-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa061,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa062,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa063,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa064,single-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa065,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa066,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa067,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa068,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa069,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa070,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa071,single-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa072,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa073,single-hop,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa074,single-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa075,single-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa076,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa077,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa078,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa079,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa080,single-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa081,single-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa082,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa083,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa084,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa085,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa086,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa087,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa088,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa089,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa090,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa091,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa092,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa093,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa094,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa095,adversarial,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa096,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa097,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa098,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa099,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa100,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa101,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa102,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa103,adversarial,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa104,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa000,temporal,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa001,temporal,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa002,multi-hop,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa003,multi-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa004,temporal,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa005,temporal,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa006,multi-hop,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa007,multi-hop,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa008,open-ended,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa009,multi-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa010,temporal,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa011,multi-hop,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa012,multi-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa013,temporal,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa014,open-ended,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa015,multi-hop,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa016,temporal,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa017,open-ended,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa018,multi-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa019,multi-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa020,temporal,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa021,multi-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa022,temporal,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa023,multi-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa024,temporal,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa025,multi-hop,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa026,multi-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa027,temporal,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa028,multi-hop,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa029,multi-hop,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa030,multi-hop,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa031,temporal,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa032,multi-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa033,multi-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa034,temporal,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa035,multi-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa036,multi-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa037,multi-hop,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa038,temporal,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa039,open-ended,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa040,multi-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa041,open-ended,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa042,multi-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa043,temporal,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa044,multi-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa045,open-ended,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa046,temporal,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa047,multi-hop,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa048,temporal,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa049,multi-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa050,open-ended,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa051,temporal,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa052,multi-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa053,temporal,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa054,temporal,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa055,temporal,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa056,temporal,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa057,multi-hop,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa058,temporal,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa059,temporal,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa060,multi-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa061,temporal,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa062,multi-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa063,temporal,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa064,open-ended,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa065,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa066,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa067,single-hop,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa068,single-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa069,single-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa070,single-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa071,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa072,single-hop,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa073,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa074,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa075,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa076,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-41_qa077,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
